"Firstseen (UTC)";"Threat";"Malware";"Host";"URL";"Status";"Registrar";"IP address(es)";"ASN(s)";"Country"
"2017-08-29 12:32:44";"Distribution Site";"Locky";"finas-atelier.nl";"http://finas-atelier.nl/uhgGYFYB";"offline";"Registrar.eu";"91.209.7.116";"31477";"NL"
"2017-08-29 12:32:34";"Distribution Site";"Locky";"fastrepair-schijndel.nl";"http://fastrepair-schijndel.nl/uhgGYFYB";"offline";"Bizzcom B.V.";"";"";""
"2017-08-29 12:32:22";"Distribution Site";"Locky";"hamabo.co.id";"http://hamabo.co.id/uhgGYFYB";"offline";"";"202.145.0.45";"17884";"ID"
"2017-08-29 12:32:10";"Distribution Site";"Locky";"habeggercorp.net";"http://habeggercorp.net/uhgGYFYB";"offline";"GoDaddy.com; LLC";"23.111.138.46";"29802";"US"
"2017-08-29 12:31:59";"Distribution Site";"Locky";"eduardomarti.com";"http://eduardomarti.com/uhgGYFYB";"offline";"Domain.com; LLC";"86.109.162.85";"196713";"ES"
"2017-08-29 12:31:48";"Distribution Site";"Locky";"finglassafetyforum.ie";"http://finglassafetyforum.ie/uhgGYFYB";"offline";"";"80.84.234.13";"21155";"NL"
"2017-08-29 12:31:37";"Distribution Site";"Locky";"hecam.de";"http://hecam.de/uhgGYFYB";"offline";"";"83.169.22.79";"20773";"DE"
"2017-08-29 12:31:27";"Distribution Site";"Locky";"familiabuchholz.com";"http://familiabuchholz.com/uhgGYFYB";"offline";"Network Solutions; LLC.";"82.165.142.24";"8560";"DE"
"2017-08-29 12:31:16";"Distribution Site";"Locky";"go-coo.jp";"http://go-coo.jp/uhgGYFYB";"offline";"";"203.183.65.225";"2554";"JP"
"2017-08-29 12:31:02";"Distribution Site";"Locky";"fastretail.be";"http://fastretail.be/uhgGYFYB";"offline";"Eurodns S.A.";"164.132.235.17";"16276";"FR"
"2017-08-29 09:48:31";"Distribution Site";"Locky";"grlarquitectura.com";"http://grlarquitectura.com/78wygGHDwf";"offline";"Arsys Internet; S.L. d/b/a NICLINE.COM";"212.89.14.185";"12946";"ES"
"2017-08-29 09:47:43";"Distribution Site";"Locky";"drommtoinononcechangerrer.info";"http://drommtoinononcechangerrer.info/af/78wygGHDwf";"offline";"Eranet International Limited";"";"";""
"2017-08-29 09:47:06";"Distribution Site";"Locky";"griffithphoto.com";"http://griffithphoto.com/78wygGHDwf";"offline";"GoDaddy.com; LLC";"184.168.221.26";"26496";"US"
"2017-08-29 09:46:47";"Distribution Site";"Locky";"guestbook.secraterri.com";"http://guestbook.secraterri.com/78wygGHDwf";"offline";"Network Solutions; LLC.";"204.197.244.127";"63410";"US"
"2017-08-29 09:46:35";"Distribution Site";"Locky";"groh-ag.com";"http://groh-ag.com/78wygGHDwf";"offline";"PSI-USA; Inc. dba Domain Robot";"188.40.17.48";"24940";"DE"
"2017-08-29 05:19:54";"Distribution Site";"Locky";"graficasicarpearanjuez.com";"http://graficasicarpearanjuez.com/78wygGHDwf";"offline";"eNom; Inc.";"185.18.197.109";"200960";"ES"
"2017-08-29 05:19:43";"Distribution Site";"Locky";"glostrap.com";"http://glostrap.com/78wygGHDwf";"offline";"TLDs; LLC dba SRSplus";"34.200.181.247";"14618";"US"
"2017-08-29 05:19:31";"Distribution Site";"Locky";"gotcaughtdui.com";"http://gotcaughtdui.com/78wygGHDwf";"offline";"GoDaddy.com; LLC";"132.148.21.213";"26496";"US"
"2017-08-29 05:19:07";"Distribution Site";"Locky";"hendrikvankerkhove.be";"http://hendrikvankerkhove.be/78wygGHDwf";"offline";"Registrar.eu";"";"";""
"2017-08-29 05:18:55";"Distribution Site";"Locky";"grossklos.de";"http://grossklos.de/78wygGHDwf";"offline";"";"94.130.189.10";"24940";"DE"
"2017-08-26 13:10:31";"C2";"Locky";"46.17.44.153";"http://46.17.44.153/imageload.cgi";"offline";"";"46.17.44.153";"51659";"RU"
"2017-08-26 04:49:02";"C2";"Locky";"185.17.120.130";"http://185.17.120.130/imageload.cgi";"offline";"";"185.17.120.130";"28753";"RU"
"2017-08-25 20:29:37";"C2";"Locky";"46.183.165.45";"http://46.183.165.45/imageload.cgi";"offline";"";"46.183.165.45";"197695";"RU"
"2017-08-24 22:39:28";"C2";"Locky";"185.179.190.31";"http://185.179.190.31/imageload.cgi";"offline";"";"185.179.190.31";"49505";"RU"
"2017-08-24 17:59:16";"Distribution Site";"Locky";"go-coo.jp";"http://go-coo.jp/HygHGF";"offline";"";"203.183.65.225";"2554";"JP"
"2017-08-24 17:55:31";"Distribution Site";"Locky";"heimatverein-menne.de";"http://heimatverein-menne.de/HygHGF";"offline";"";"62.75.191.150";"8972";"FR"
"2017-08-24 14:32:43";"C2";"Locky";"5.196.99.239";"http://5.196.99.239/imageload.cgi";"offline";"";"5.196.99.239";"16276";"FR"
"2017-08-24 11:50:14";"Payment Site";"Cerber";"oqwygprskqv65j72.1d88b8.top";"http://oqwygprskqv65j72.1d88b8.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-08-23 15:49:41";"C2";"Locky";"94.242.59.239";"http://94.242.59.239/imageload.cgi";"offline";"";"94.242.59.239";"43317";"RU"
"2017-08-23 12:49:25";"Distribution Site";"Locky";"grupofergus.com.bo";"http://grupofergus.com.bo/Mvgjh67";"offline";"";"86.109.167.37";"196713";"ES"
"2017-08-23 12:49:15";"Distribution Site";"Locky";"gdrural.com.au";"http://gdrural.com.au/Mvgjh67";"offline";"Enetica";"";"";""
"2017-08-23 12:49:02";"Distribution Site";"Locky";"grupoajedrecisticoaleph.com";"http://grupoajedrecisticoaleph.com/Mvgjh67";"offline";"Domain.com; LLC";"86.109.167.33";"196713";"ES"
"2017-08-23 12:48:51";"Distribution Site";"Locky";"geocean.co.id";"http://geocean.co.id/Mvgjh67";"offline";"";"202.169.44.143";"17451";"ID"
"2017-08-23 12:48:39";"Distribution Site";"Locky";"gestionale-orbit.it";"http://gestionale-orbit.it/Mvgjh67";"offline";"ARUBA-REG";"95.110.165.108";"31034";"IT"
"2017-08-23 12:48:18";"Distribution Site";"Locky";"grundschulmarkt.com";"http://grundschulmarkt.com/Mvgjh67";"offline";"Corehub; S.R.L.";"91.250.98.128";"8972";"DE"
"2017-08-23 12:47:50";"Distribution Site";"Locky";"grupoegeria.net";"http://grupoegeria.net/Mvgjh67";"offline";"Nominalia Internet S.L.";"92.222.83.238";"16276";"FR"
"2017-08-23 10:38:06";"Distribution Site";"Locky";"grlarquitectura.com";"http://grlarquitectura.com/Mvgjh67";"offline";"Arsys Internet; S.L. d/b/a NICLINE.COM";"212.89.14.185";"12946";"ES"
"2017-08-22 09:10:23";"Distribution Site";"Locky";"mandmlandscapes.com";"http://mandmlandscapes.com/Invoice-493482/";"offline";"Network Solutions; LLC.";"173.247.249.48";"22611";"US"
"2017-08-22 08:09:29";"Distribution Site";"Locky";"gigaga.de";"http://gigaga.de/65JKjbh";"offline";"";"83.220.128.111";"25074";"DE"
"2017-08-22 08:09:19";"Distribution Site";"Locky";"ggiudici.it";"http://ggiudici.it/65JKjbh";"offline";"REGDOM-REG";"";"";""
"2017-08-22 08:09:12";"Distribution Site";"Locky";"ggcadiz.com";"http://ggcadiz.com/65JKjbh";"offline";"eNom; Inc.";"";"";""
"2017-08-22 08:09:04";"Distribution Site";"Locky";"gewinnspiel-sachsenhausen.de";"http://gewinnspiel-sachsenhausen.de/65JKjbh";"offline";"";"194.173.175.16";"12348";"DE"
"2017-08-22 08:08:57";"Distribution Site";"Locky";"gewerbeverein-auggen.de";"http://gewerbeverein-auggen.de/65JKjbh";"offline";"";"176.28.12.83";"8972";"DE"
"2017-08-22 08:08:48";"Distribution Site";"Locky";"getraenke-weichmann.de";"http://getraenke-weichmann.de/65JKjbh";"offline";"";"83.138.80.111";"34895";"DE"
"2017-08-22 08:08:29";"Distribution Site";"Locky";"german-brazil-club.com";"http://german-brazil-club.com/65JKjbh";"offline";"1&1 Internet SE";"87.106.247.167";"8560";"DE"
"2017-08-22 08:07:58";"Distribution Site";"Locky";"gbstamps4u.com";"http://gbstamps4u.com/65JKjbh";"offline";"CSL Computer Service Langenbach GmbH d/b/a joker.com";"185.119.173.239";"198047";"GB"
"2017-08-22 08:07:50";"Distribution Site";"Locky";"gavorchid.com";"http://gavorchid.com/65JKjbh";"offline";"Tucows Domains Inc.";"149.255.60.144";"34931";"GB"
"2017-08-22 08:07:40";"Distribution Site";"Locky";"droohsdronfhystgfh.info";"http://droohsdronfhystgfh.info/af/65JKjbh";"offline";"Eranet International Limited";"";"";""
"2017-08-21 21:31:06";"C2";"Locky";"5.188.63.30";"http://5.188.63.30/imageload.cgi";"offline";"";"5.188.63.30";"44050";"RU"
"2017-08-21 13:41:51";"C2";"Locky";"176.107.185.19";"http://176.107.185.19/imageload.cgi";"offline";"";"176.107.185.19";"42331";"UA"
"2017-08-21 10:26:49";"Distribution Site";"Locky";"geobirds.be";"http://geobirds.be/65JKjbh";"offline";"Registrar.eu";"178.208.35.92";"34762";"BE"
"2017-08-20 06:45:32";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1e1jbc.top";"http://qfjhpgbefuhenjp7.1e1jbc.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-08-19 02:59:38";"C2";"Locky";"91.201.202.12";"http://91.201.202.12/linuxsucks.php";"offline";"";"91.201.202.12";"197684";"UA"
"2017-08-19 02:59:38";"C2";"Locky";"213.159.214.86";"http://213.159.214.86/linuxsucks.php";"offline";"";"213.159.214.86";"29182";"RU"
"2017-08-18 09:08:39";"C2";"Locky";"5.187.5.171";"http://5.187.5.171/imageload.cgi";"offline";"";"5.187.5.171";"44066";"DE"
"2017-08-16 23:59:55";"C2";"Locky";"91.228.239.216";"http://91.228.239.216/checkupdate";"offline";"";"91.228.239.216";"57487";"RU"
"2017-08-16 23:59:55";"C2";"Locky";"31.202.128.249";"http://31.202.128.249/checkupdate";"offline";"";"31.202.128.249";"34700";"UA"
"2017-08-16 23:59:55";"C2";"Locky";"185.80.148.137";"http://185.80.148.137/checkupdate";"offline";"";"185.80.148.137";"45027";"RU"
"2017-08-14 16:17:15";"Payment Site";"Cerber";"oqwygprskqv65j72.1fs9pz.top";"http://oqwygprskqv65j72.1fs9pz.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-08-13 18:19:25";"C2";"Locky";"xvchcbeqxkd.pw";"http://xvchcbeqxkd.pw/userinfo.php";"offline";"Namecheap";"208.100.26.251";"32748";"US"
"2017-08-13 18:19:25";"C2";"Locky";"103.43.75.87";"http://103.43.75.87/userinfo.php";"offline";"";"103.43.75.87";"20473";"AU"
"2017-08-13 13:22:23";"C2";"Locky";"vcabbvhrqhot.pw";"http://vcabbvhrqhot.pw/userinfo.php";"offline";"Namecheap";"208.100.26.251";"32748";"US"
"2017-08-12 15:43:46";"Payment Site";"Cerber";"oqwygprskqv65j72.14jqyo.top";"http://oqwygprskqv65j72.14jqyo.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-08-08 14:01:18";"Payment Site";"Cerber";"oqwygprskqv65j72.1kh9ct.top";"http://oqwygprskqv65j72.1kh9ct.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-08-04 10:52:43";"Payment Site";"Cerber";"oqwygprskqv65j72.13rdvu.top";"http://oqwygprskqv65j72.13rdvu.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-31 18:19:01";"Payment Site";"Cerber";"oqwygprskqv65j72.1hbdbx.top";"http://oqwygprskqv65j72.1hbdbx.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-30 22:35:14";"Payment Site";"Cerber";"oqwygprskqv65j72.13gpqd.top";"http://oqwygprskqv65j72.13gpqd.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-27 18:46:19";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.16g9ub.top";"http://qfjhpgbefuhenjp7.16g9ub.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-25 14:58:58";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1jmip6.top";"http://hjhqmbxyinislkkt.1jmip6.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-23 13:11:30";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.13iuvw.top";"http://qfjhpgbefuhenjp7.13iuvw.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-21 01:20:12";"Payment Site";"Cerber";"xpcx6erilkjced3j.1n5mod.top";"http://xpcx6erilkjced3j.1n5mod.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-21 00:57:22";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.158ugp.top";"http://qfjhpgbefuhenjp7.158ugp.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-18 17:24:57";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1bcnad.top";"http://hjhqmbxyinislkkt.1bcnad.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-18 11:29:19";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1fcfjn.top";"http://qfjhpgbefuhenjp7.1fcfjn.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-18 10:37:51";"Payment Site";"Cerber";"xpcx6erilkjced3j.19kdeh.top";"http://xpcx6erilkjced3j.19kdeh.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-17 00:29:06";"Payment Site";"Cerber";"hjhqmbxyinislkkt.18zrup.top";"http://hjhqmbxyinislkkt.18zrup.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-14 22:00:14";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1225wj.top";"http://qfjhpgbefuhenjp7.1225wj.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-14 18:56:15";"Payment Site";"Cerber";"xpcx6erilkjced3j.1mpsnr.top";"http://xpcx6erilkjced3j.1mpsnr.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-11 09:34:41";"Payment Site";"Cerber";"xpcx6erilkjced3j.1mfmkz.top";"http://xpcx6erilkjced3j.1mfmkz.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-11 04:48:15";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1a2jzy.top";"http://qfjhpgbefuhenjp7.1a2jzy.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-08 08:26:15";"Payment Site";"Cerber";"hjhqmbxyinislkkt.18lmhb.top";"http://hjhqmbxyinislkkt.18lmhb.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-08 08:13:57";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.12f53x.top";"http://qfjhpgbefuhenjp7.12f53x.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 22:01:45";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1mkwry.top";"http://qfjhpgbefuhenjp7.1mkwry.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 21:20:27";"C2";"Locky";"svvgyjweurxn.click";"http://svvgyjweurxn.click/userinfo.php";"offline";"NAMECHEAP";"";"";""
"2017-07-07 21:17:25";"Payment Site";"Cerber";"xpcx6erilkjced3j.18ey8e.top";"http://xpcx6erilkjced3j.18ey8e.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 20:15:59";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1csesc.top";"http://hjhqmbxyinislkkt.1csesc.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 18:50:00";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.18rkju.top";"http://qfjhpgbefuhenjp7.18rkju.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 13:00:21";"Payment Site";"Cerber";"hjhqmbxyinislkkt.14o2wp.top";"http://hjhqmbxyinislkkt.14o2wp.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 11:56:21";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1mnsg6.top";"http://qfjhpgbefuhenjp7.1mnsg6.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 11:43:42";"Payment Site";"Cerber";"xpcx6erilkjced3j.1ebjjq.top";"http://xpcx6erilkjced3j.1ebjjq.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 11:37:05";"Payment Site";"Cerber";"xpcx6erilkjced3j.17gcun.top";"http://xpcx6erilkjced3j.17gcun.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 11:32:13";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1pcvko.top";"http://hjhqmbxyinislkkt.1pcvko.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-07-07 11:26:58";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.143kzi.top";"http://qfjhpgbefuhenjp7.143kzi.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-26 20:28:58";"Payment Site";"Cerber";"xpcx6erilkjced3j.16umxg.top";"http://xpcx6erilkjced3j.16umxg.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-26 08:43:41";"Payment Site";"Cerber";"xpcx6erilkjced3j.1j9jad.top";"http://xpcx6erilkjced3j.1j9jad.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-25 16:37:48";"C2";"Locky";"xmniabhrfafptwx.pw";"http://xmniabhrfafptwx.pw/userinfo.php";"offline";"";"208.100.26.251";"32748";"US"
"2017-06-25 16:37:48";"C2";"Locky";"qdesslfdcmd.pw";"http://qdesslfdcmd.pw/userinfo.php";"offline";"";"141.8.226.58";"40034";"CH"
"2017-06-25 16:37:48";"C2";"Locky";"iuieylpvfurcvmpk.pw";"http://iuieylpvfurcvmpk.pw/userinfo.php";"offline";"";"141.8.226.58";"40034";"CH"
"2017-06-25 16:37:48";"C2";"Locky";"gguaxufrt.pw";"http://gguaxufrt.pw/userinfo.php";"offline";"";"141.8.226.58";"40034";"CH"
"2017-06-25 16:04:33";"C2";"Locky";"qbqrfyeqqvcvv.pw";"http://qbqrfyeqqvcvv.pw/userinfo.php";"offline";"";"141.8.226.58";"40034";"CH"
"2017-06-25 16:04:33";"C2";"Locky";"preeqlultgfifg.pw";"http://preeqlultgfifg.pw/userinfo.php";"offline";"";"141.8.226.58";"40034";"CH"
"2017-06-25 16:04:33";"C2";"Locky";"kciylimohteftc.pw";"http://kciylimohteftc.pw/userinfo.php";"offline";"";"141.8.226.58";"40034";"CH"
"2017-06-25 05:28:14";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.12u5fl.top";"http://qfjhpgbefuhenjp7.12u5fl.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-24 22:39:35";"C2";"Locky";"eqtrtdavtnr.pw";"http://eqtrtdavtnr.pw/userinfo.php";"offline";"Namecheap";"";"";""
"2017-06-24 10:46:04";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1e47tj.top";"http://hjhqmbxyinislkkt.1e47tj.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-24 08:40:58";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1cosak.top";"http://qfjhpgbefuhenjp7.1cosak.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-24 05:06:26";"C2";"Locky";"185.115.140.170";"http://185.115.140.170/checkupdate";"offline";"";"185.115.140.170";"42244";"RU"
"2017-06-22 14:47:40";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1e1y8p.top";"http://qfjhpgbefuhenjp7.1e1y8p.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-20 15:53:39";"Payment Site";"Cerber";"xpcx6erilkjced3j.1blery.top";"http://xpcx6erilkjced3j.1blery.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-20 12:51:23";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.17ipn9.top";"http://qfjhpgbefuhenjp7.17ipn9.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-20 10:38:31";"Payment Site";"Cerber";"xpcx6erilkjced3j.1jyrty.top";"http://xpcx6erilkjced3j.1jyrty.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-18 21:48:48";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.17cwdi.top";"http://qfjhpgbefuhenjp7.17cwdi.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-18 05:44:46";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1jfjhb.top";"http://qfjhpgbefuhenjp7.1jfjhb.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-17 23:18:39";"Payment Site";"Cerber";"hjhqmbxyinislkkt.12ct4c.top";"http://hjhqmbxyinislkkt.12ct4c.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-17 18:33:03";"Payment Site";"Cerber";"xpcx6erilkjced3j.16hwwh.top";"http://xpcx6erilkjced3j.16hwwh.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-17 16:42:53";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1gjpzp.top";"http://hjhqmbxyinislkkt.1gjpzp.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-17 14:17:37";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1ltyev.top";"http://hjhqmbxyinislkkt.1ltyev.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-17 14:09:30";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.19ckzf.top";"http://qfjhpgbefuhenjp7.19ckzf.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-17 13:59:49";"Payment Site";"Cerber";"xpcx6erilkjced3j.1cgbcv.top";"http://xpcx6erilkjced3j.1cgbcv.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-17 13:19:31";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.18dwag.top";"http://qfjhpgbefuhenjp7.18dwag.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-17 01:28:12";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1kjhhf.top";"http://hjhqmbxyinislkkt.1kjhhf.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-16 18:13:32";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1fttxm.top";"http://hjhqmbxyinislkkt.1fttxm.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-16 15:06:05";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.1jrkyn.top";"http://qfjhpgbefuhenjp7.1jrkyn.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-15 18:36:57";"C2";"Locky";"nlpqflkbvkdde.eu";"http://nlpqflkbvkdde.eu/main.php";"offline";"eNom; Inc";"208.100.26.251";"32748";"US"
"2017-06-15 14:00:47";"Payment Site";"Cerber";"qfjhpgbefuhenjp7.18ggbf.top";"http://qfjhpgbefuhenjp7.18ggbf.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-13 15:12:16";"Payment Site";"Cerber";"p27dokhpz2n7nvgr.12nwsv.top";"http://p27dokhpz2n7nvgr.12nwsv.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
"2017-06-12 10:33:50";"C2";"Locky";"pornohd24.com";"http://pornohd24.com/data/info.php";"offline";"DANESCO TRADING LTD.";"185.162.8.101";"21100";"NL"
"2017-06-12 10:33:50";"C2";"Locky";"ohpbdikmrrhr.pw";"http://ohpbdikmrrhr.pw/data/info.php";"offline";"Namecheap";"208.100.26.251";"32748";"US"
"2017-06-12 00:49:01";"Payment Site";"Cerber";"hjhqmbxyinislkkt.1gqrpq.top";"http://hjhqmbxyinislkkt.1gqrpq.top";"offline";"Eranet International Limited";"127.0.0.1";"0";""
